BTCUSDT,2021-09-08 17:30:00,46058.22000000,46594.01000000,45800.00000000,46463.70000000,1762.07693000,44282,852.08317000,39357136.93168030
BTCUSDT,2021-09-08 18:00:00,46463.69000000,46780.00000000,46340.00000000,46603.31000000,1464.95943000,38918,736.55956000,34288558.63334690
BTCUSDT,2021-09-08 18:30:00,46603.31000000,46688.68000000,46361.99000000,46394.09000000,1254.54887000,34227,607.11883000,28229339.58687330
BTCUSDT,2021-09-08 19:00:00,46394.82000000,46666.57000000,46393.75000000,46614.14000000,1114.95798000,32999,570.70842000,26566341.24680870
BTCUSDT,2021-09-08 19:30:00,46614.14000000,46700.00000000,46114.66000000,46254.25000000,1393.96038000,36423,656.95610000,30502227.60366810
BTCUSDT,2021-09-08 20:00:00,46254.26000000,46627.25000000,45583.00000000,46537.56000000,1994.43180000,60936,967.26836000,44657272.84549840
BTCUSDT,2021-09-08 20:30:00,46537.56000000,46900.00000000,46153.84000000,46315.68000000,1568.17317000,50959,801.80347000,37264572.71403880
BTCUSDT,2021-09-08 21:00:00,46315.67000000,46374.10000000,46048.00000000,46264.14000000,1044.86257000,30577,538.73988000,24887995.23937940
BTCUSDT,2021-09-08 21:30:00,46264.13000000,46329.03000000,45648.53000000,45821.20000000,1658.79393000,43053,835.98108000,38364193.58234010
BTCUSDT,2021-09-08 22:00:00,45821.20000000,46461.42000000,45760.02000000,46082.32000000,1490.46425000,40331,778.46031000,35865253.90729240
BTCUSDT,2021-09-08 22:30:00,46082.33000000,46277.76000000,45873.69000000,46087.35000000,1000.48505000,30238,448.65479000,20684899.74027460
BTCUSDT,2021-09-08 23:00:00,46082.90000000,46272.72000000,45860.01000000,46265.68000000,1129.66451000,31935,587.90947000,27098055.68966360
BTCUSDT,2021-09-08 23:30:00,46265.67000000,46530.00000000,46220.98000000,46423.64000000,1274.43616000,38906,638.77339000,29643328.38051150
BTCUSDT,2021-09-09 00:00:00,46425.97000000,46434.52000000,46142.20000000,46148.94000000,863.56843000,28332,381.36054000,17659891.93291140
BTCUSDT,2021-09-09 00:30:00,46148.94000000,46273.65000000,45991.28000000,46200.19000000,867.60453000,26809,430.76003000,19862267.82443470
BTCUSDT,2021-09-09 01:00:00,46200.20000000,46424.36000000,46090.00000000,46304.24000000,777.01087000,27820,385.99387000,17858461.57422140
BTCUSDT,2021-09-09 01:30:00,46304.24000000,46496.70000000,46245.67000000,46496.70000000,716.17090000,26312,375.76678000,17411957.48243080
BTCUSDT,2021-09-09 02:00:00,46496.70000000,46500.00000000,46302.20000000,46389.52000000,883.67680000,27697,368.55561000,17099794.90202020
BTCUSDT,2021-09-09 02:30:00,46389.52000000,46463.27000000,46250.00000000,46436.32000000,744.25991000,22952,414.04233000,19185409.20933110
BTCUSDT,2021-09-09 03:00:00,46436.31000000,46440.85000000,45827.90000000,46029.00000000,1189.96690000,35805,545.14052000,25102549.90966360
BTCUSDT,2021-09-09 03:30:00,46029.00000000,46130.65000000,45908.65000000,46041.34000000,588.33141000,19612,292.11041000,13441413.14164050
BTCUSDT,2021-09-09 04:00:00,46041.35000000,46253.24000000,46006.83000000,46133.20000000,802.88407000,33995,409.03943000,18879770.98366970
BTCUSDT,2021-09-09 04:30:00,46133.20000000,46277.35000000,45920.99000000,46042.17000000,615.94572000,31733,256.80727000,11841654.03019110
BTCUSDT,2021-09-09 05:00:00,46042.16000000,46712.39000000,45968.83000000,46686.00000000,1489.99321000,34614,783.95998000,36427910.03336580
BTCUSDT,2021-09-09 05:30:00,46686.00000000,46779.00000000,46528.85000000,46596.71000000,1031.36533000,26500,468.76011000,21860401.03584640
BTCUSDT,2021-09-09 06:00:00,46596.71000000,46678.31000000,46256.67000000,46344.07000000,900.47779000,26174,369.41143000,17153077.97730830
BTCUSDT,2021-09-09 06:30:00,46341.72000000,46348.67000000,45960.00000000,46048.31000000,1276.00058000,26973,561.03718000,25872150.27487400
BTCUSDT,2021-09-09 07:00:00,46048.31000000,46237.00000000,45858.36000000,45955.17000000,1528.92137000,35728,715.54640000,32937634.82850680
BTCUSDT,2021-09-09 07:30:00,45960.77000000,46374.23000000,45909.64000000,46339.63000000,1411.17402000,31264,698.16812000,32234597.82833230
BTCUSDT,2021-09-09 08:00:00,46339.62000000,46349.02000000,45954.56000000,46119.69000000,810.24583000,24189,372.96485000,17211070.65906670
BTCUSDT,2021-09-09 08:30:00,46119.69000000,46157.34000000,45892.03000000,46097.58000000,907.37371000,20545,386.90715000,17803151.20467360
BTCUSDT,2021-09-09 09:00:00,46099.70000000,46265.26000000,45878.90000000,45977.37000000,971.91995000,25406,433.53611000,20009980.37357930
BTCUSDT,2021-09-09 09:30:00,45977.37000000,45977.37000000,45701.00000000,45739.96000000,966.31171000,27872,411.88069000,18874957.15506280
BTCUSDT,2021-09-09 10:00:00,45739.97000000,46087.30000000,45513.08000000,45947.02000000,1323.87216000,32854,675.36026000,30968362.02679580
BTCUSDT,2021-09-09 10:30:00,45947.02000000,46066.44000000,45862.60000000,46001.11000000,685.59935000,21054,334.46964000,15376928.66765640
BTCUSDT,2021-09-09 11:00:00,46001.16000000,46227.18000000,45922.53000000,46140.35000000,734.30598000,23501,377.85725000,17422039.49043420
BTCUSDT,2021-09-09 11:30:00,46140.34000000,46320.10000000,46009.35000000,46165.24000000,883.65991000,24110,465.94540000,21519449.20773520
BTCUSDT,2021-09-09 12:00:00,46165.23000000,46332.91000000,46008.29000000,46197.69000000,824.97686000,25339,372.93638000,17220828.12951140
BTCUSDT,2021-09-09 12:30:00,46199.93000000,46338.41000000,46126.00000000,46304.44000000,632.22788000,21300,290.76403000,13450350.02014130
BTCUSDT,2021-09-09 13:00:00,46304.45000000,46358.40000000,46030.82000000,46037.94000000,761.65271000,25361,347.37845000,16059611.78315320
BTCUSDT,2021-09-09 13:30:00,46037.95000000,46223.41000000,46034.90000000,46146.44000000,602.67249000,19650,298.82768000,13788150.07869970
BTCUSDT,2021-09-09 14:00:00,46146.44000000,46259.39000000,45883.42000000,46214.38000000,947.75730000,27312,432.58329000,19944240.98390790
BTCUSDT,2021-09-09 14:30:00,46214.38000000,46313.82000000,46058.72000000,46275.00000000,764.52051000,22010,356.67529000,16472653.40960710
BTCUSDT,2021-09-09 15:00:00,46275.01000000,46560.00000000,46210.01000000,46457.42000000,1734.45938000,43734,810.42072000,37611207.78822870
BTCUSDT,2021-09-09 15:30:00,46457.43000000,46463.72000000,46159.01000000,46272.06000000,962.27623000,28314,420.33370000,19476102.35772920
BTCUSDT,2021-09-09 16:00:00,46272.07000000,46389.28000000,46207.22000000,46303.18000000,725.53634000,21241,350.40984000,16227491.32153520
BTCUSDT,2021-09-09 16:30:00,46303.19000000,46394.40000000,46111.11000000,46160.88000000,990.95822000,26700,427.81154000,19787832.53591650
BTCUSDT,2021-09-09 17:00:00,46160.88000000,46183.09000000,45888.38000000,46071.28000000,1518.34677000,36310,710.34328000,32711474.26954000
BTCUSDT,2021-09-09 17:30:00,46071.27000000,46165.05000000,45932.38000000,46153.01000000,938.66016000,25848,461.73443000,21270155.03845630
BTCUSDT,2021-09-09 18:00:00,46153.00000000,46326.91000000,46070.80000000,46310.13000000,754.34651000,21565,359.43063000,16619775.90908490
BTCUSDT,2021-09-09 18:30:00,46310.12000000,46414.14000000,46253.57000000,46293.15000000,920.73285000,24042,382.41712000,17720809.61669820
BTCUSDT,2021-09-09 19:00:00,46293.15000000,46580.24000000,46000.00000000,46033.40000000,1633.72817000,37591,764.27585000,35405336.80056930
BTCUSDT,2021-09-09 19:30:00,46033.39000000,46850.00000000,45599.00000000,46670.70000000,3742.35291000,84801,1899.06971000,87678913.24644910
BTCUSDT,2021-09-09 20:00:00,46670.71000000,47240.68000000,46654.03000000,47121.92000000,3611.09194000,74910,1763.31788000,82907678.26680700
BTCUSDT,2021-09-09 20:30:00,47121.92000000,47175.76000000,46838.74000000,46875.98000000,1449.20107000,35247,700.23362000,32905253.94681060
BTCUSDT,2021-09-09 21:00:00,46875.97000000,47180.00000000,46872.80000000,47008.29000000,1101.67189000,31557,545.15690000,25643304.13144560
BTCUSDT,2021-09-09 21:30:00,47008.29000000,47100.01000000,46913.64000000,46931.78000000,1137.34413000,27836,465.39065000,21876130.50423300
BTCUSDT,2021-09-09 22:00:00,46931.78000000,47044.31000000,46690.04000000,46884.42000000,1100.98444000,44074,447.15064000,20967322.69075780
BTCUSDT,2021-09-09 22:30:00,46884.42000000,47028.82000000,46761.21000000,47001.65000000,745.14800000,38849,370.32809000,17366992.99947620
BTCUSDT,2021-09-09 23:00:00,47001.65000000,47132.00000000,46844.62000000,47087.06000000,926.42547000,51451,448.73748000,21078306.41946840
BTCUSDT,2021-09-09 23:30:00,47083.64000000,47399.97000000,47021.75000000,47202.76000000,1246.66325000,58608,651.28092000,30726648.88040530
BTCUSDT,2021-09-10 00:00:00,47202.76000000,47263.37000000,47015.84000000,47058.75000000,876.91917000,35344,382.41676000,18024311.93114110
BTCUSDT,2021-09-10 00:30:00,47058.75000000,47059.51000000,46751.07000000,46766.32000000,1030.14327000,37459,487.41697000,22852884.42615130
BTCUSDT,2021-09-10 01:00:00,46766.31000000,46828.05000000,46460.87000000,46749.51000000,1401.37645000,39004,688.51280000,32108350.87096910
BTCUSDT,2021-09-10 01:30:00,46749.52000000,46811.74000000,46542.41000000,46632.42000000,868.93480000,25915,397.86716000,18570605.00050900
BTCUSDT,2021-09-10 02:00:00,46632.41000000,46679.41000000,46487.66000000,46576.36000000,833.18707000,39683,415.42470000,19351786.35519700
BTCUSDT,2021-09-10 02:30:00,46576.36000000,46719.99000000,46541.78000000,46574.75000000,587.03890000,31403,296.72121000,13834441.87031970
BTCUSDT,2021-09-10 03:00:00,46567.20000000,46646.56000000,46051.21000000,46222.97000000,1195.62104000,53896,595.90108000,27622070.08693260
BTCUSDT,2021-09-10 03:30:00,46222.97000000,46363.47000000,46167.56000000,46252.36000000,805.17635000,44985,418.24928000,19354543.48608840
