2021-08-24 23:47:44.414282,BNBUSDT,Buy,468.6,0
2021-08-24 23:47:52.994759,BNBUSDT,Sell,468.11,0
2021-08-24 23:48:01.402127,BNBUSDT,Buy,468.38,0
2021-08-24 23:48:04.253271,BNBUSDT,Sell,468.4,0
2021-08-24 23:48:21.970888,BNBUSDT,Buy,468.45,0
2021-08-24 23:48:36.543114,BNBUSDT,Sell,468.43,0
2021-08-24 23:49:06.360875,BNBUSDT,Buy,468.28,0
2021-08-24 23:49:14.138900,BNBUSDT,Sell,468.09,0
2021-08-24 23:49:53.270925,BNBUSDT,Buy,467.5,0
2021-08-24 23:50:02.629256,BNBUSDT,Sell,467.54,0
2021-08-24 23:50:14.291711,BNBUSDT,Buy,467.47,0
2021-08-24 23:50:17.136379,BNBUSDT,Sell,466.91,0
2021-08-24 23:50:56.092376,BNBUSDT,Buy,467.05,0
2021-08-24 23:51:01.908037,BNBUSDT,Sell,466.83,0
2021-08-24 23:51:20.855382,BNBUSDT,Buy,466.49,0
2021-08-24 23:51:38.590845,BNBUSDT,Sell,466.18,0
2021-08-24 23:51:49.967064,BNBUSDT,Buy,466.21,0
2021-08-24 23:52:03.444971,BNBUSDT,Sell,466.8,0
2021-08-24 23:52:06.320831,BNBUSDT,Buy,467.49,0
2021-08-24 23:52:22.839793,BNBUSDT,Sell,468.21,0
2021-08-24 23:52:33.927513,BNBUSDT,Buy,468.29,0
2021-08-24 23:52:44.934197,BNBUSDT,Sell,468.67,0
2021-08-24 23:52:48.074009,BNBUSDT,Buy,468.73,0
2021-08-24 23:53:07.184654,BNBUSDT,Sell,468.83,0
2021-08-24 23:53:13.479777,BNBUSDT,Buy,469.35,0
2021-08-24 23:53:36.520481,BNBUSDT,Sell,470.08,0
2021-08-24 23:53:57.690616,BNBUSDT,Buy,470.14,0
2021-08-24 23:55:02.325409,BNBUSDT,Sell,471.3,0
2021-08-24 23:55:21.544818,BNBUSDT,Buy,470.62,0
2021-08-24 23:55:27.208220,BNBUSDT,Sell,470.35,0
2021-08-24 23:55:31.586213,BNBUSDT,Buy,470.53,0
2021-08-24 23:55:37.643491,BNBUSDT,Sell,470.21,0
2021-08-24 23:55:43.390582,BNBUSDT,Buy,470.49,0
2021-08-24 23:55:47.552374,BNBUSDT,Sell,470.18,0
2021-08-24 23:56:01.942153,BNBUSDT,Buy,470.03,0
2021-08-24 23:56:13.342700,BNBUSDT,Sell,470.02,0
2021-08-24 23:56:22.233453,BNBUSDT,Buy,470.18,0
2021-08-24 23:56:25.113523,BNBUSDT,Sell,469.93,0
2021-08-24 23:57:10.459277,BNBUSDT,Buy,468.8,0
2021-08-24 23:57:20.544234,BNBUSDT,Sell,468.29,0
2021-08-24 23:57:53.685519,BNBUSDT,Buy,468.02,0
2021-08-24 23:58:01.971362,BNBUSDT,Sell,467.57,0
2021-08-24 23:58:14.552650,BNBUSDT,Buy,467.88,0
2021-08-24 23:58:37.385781,BNBUSDT,Sell,468.34,0
2021-08-24 23:58:53.708033,BNBUSDT,Buy,468.31,0
2021-08-24 23:58:59.261278,BNBUSDT,Sell,468.01,0
2021-08-24 23:59:08.398112,BNBUSDT,Buy,468.15,0
2021-08-24 23:59:25.187471,BNBUSDT,Sell,468.88,0
2021-08-24 23:59:40.753725,BNBUSDT,Buy,468.94,0
2021-08-24 23:59:52.605503,BNBUSDT,Sell,468.76,0
2021-08-25 00:00:09.360082,BNBUSDT,Buy,467.9,0
2021-08-25 00:00:16.727249,BNBUSDT,Sell,467.06,0
2021-08-25 00:00:25.365202,BNBUSDT,Buy,467.27,0
2021-08-25 00:00:37.364915,BNBUSDT,Sell,467.6,0
2021-08-25 00:00:42.920185,BNBUSDT,Buy,468.03,0
2021-08-25 00:01:15.009694,BNBUSDT,Sell,470.24,0
2021-08-25 00:01:20.706442,BNBUSDT,Buy,470.3,0
2021-08-25 00:01:23.493034,BNBUSDT,Sell,470.23,0
2021-08-25 00:01:36.779501,BNBUSDT,Buy,470.46,0
2021-08-25 00:02:02.295466,BNBUSDT,Sell,470.83,0
2021-08-25 00:02:07.827212,BNBUSDT,Buy,471.33,0
2021-08-25 00:02:19.783632,BNBUSDT,Sell,470.95,0
2021-08-25 00:02:31.473866,BNBUSDT,Buy,471.15,0
2021-08-25 00:02:43.471676,BNBUSDT,Sell,471.01,0
2021-08-25 00:02:49.078434,BNBUSDT,Buy,471.56,0
2021-08-25 00:03:11.130045,BNBUSDT,Sell,471.66,0
2021-08-25 00:03:13.936046,BNBUSDT,Buy,471.89,0
2021-08-25 00:03:22.389234,BNBUSDT,Sell,471.51,0
2021-08-25 00:03:26.694079,BNBUSDT,Buy,471.97,0
2021-08-25 00:03:32.534239,BNBUSDT,Sell,471.52,0
2021-08-25 00:03:37.608494,BNBUSDT,Buy,471.76,0
2021-08-25 00:03:52.502782,BNBUSDT,Sell,472.02,0
2021-08-25 00:03:58.118224,BNBUSDT,Buy,472.04,0
2021-08-25 00:04:00.890473,BNBUSDT,Sell,471.86,0
2021-08-25 00:04:03.739495,BNBUSDT,Buy,471.99,0
2021-08-25 00:04:49.837300,BNBUSDT,Sell,472.21,0
2021-08-25 00:05:00.257899,BNBUSDT,Buy,472.57,0
2021-08-25 00:05:08.669837,BNBUSDT,Sell,472.1,0
2021-08-25 00:05:17.189193,BNBUSDT,Buy,472.15,0
2021-08-25 00:05:45.868559,BNBUSDT,Sell,473.09,0
2021-08-25 00:05:54.478401,BNBUSDT,Buy,473.09,0
2021-08-25 00:06:00.386939,BNBUSDT,Sell,472.8,0
2021-08-25 00:06:06.588724,BNBUSDT,Buy,473.06,0
2021-08-25 00:06:18.230205,BNBUSDT,Sell,472.79,0
2021-08-25 00:06:31.091114,BNBUSDT,Buy,472.77,0
2021-08-25 00:06:46.021262,BNBUSDT,Sell,472.5,0
2021-08-25 00:07:10.691058,BNBUSDT,Buy,471.75,0
2021-08-25 00:07:31.124041,BNBUSDT,Sell,471.76,0
2021-08-25 00:07:37.561264,BNBUSDT,Buy,471.95,0
2021-08-25 00:07:52.305660,BNBUSDT,Sell,471.82,0
2021-08-25 00:07:56.559170,BNBUSDT,Buy,472.25,0
2021-08-25 00:08:15.182806,BNBUSDT,Sell,472.88,0
2021-08-25 00:08:35.559163,BNBUSDT,Buy,472.75,0
2021-08-25 00:08:42.792247,BNBUSDT,Sell,472.78,0
2021-08-25 00:08:54.157813,BNBUSDT,Buy,472.84,0
2021-08-25 00:09:01.537177,BNBUSDT,Sell,472.49,0
2021-08-25 00:09:09.954334,BNBUSDT,Buy,472.71,0
2021-08-25 00:09:14.169235,BNBUSDT,Sell,472.51,0
2021-08-25 00:09:21.524437,BNBUSDT,Buy,472.52,0
2021-08-25 00:09:31.591264,BNBUSDT,Sell,472.38,0
2021-08-25 00:09:50.252578,BNBUSDT,Buy,472.37,0
2021-08-25 00:10:09.274209,BNBUSDT,Sell,472.5,0
2021-08-25 00:10:12.385457,BNBUSDT,Buy,472.65,0
2021-08-25 00:10:17.015576,BNBUSDT,Sell,472.14,0
2021-08-25 00:10:47.752183,BNBUSDT,Buy,471.12,0
2021-08-25 00:11:05.158462,BNBUSDT,Sell,471.13,0
2021-08-25 00:11:12.123723,BNBUSDT,Buy,471.42,0
2021-08-25 00:11:31.160828,BNBUSDT,Sell,471.2,0
2021-08-25 00:12:11.144959,BNBUSDT,Buy,471.39,0
2021-08-25 00:12:37.812708,BNBUSDT,Sell,471.52,0
2021-08-25 00:12:41.774463,BNBUSDT,Buy,471.96,0
2021-08-25 00:12:54.916072,BNBUSDT,Sell,472.34,0
2021-08-25 00:13:01.153346,BNBUSDT,Buy,472.6,0
2021-08-25 00:13:22.880132,BNBUSDT,Sell,472.09,0
2021-08-25 00:14:12.098847,BNBUSDT,Buy,472.17,0
2021-08-25 00:14:37.117140,BNBUSDT,Sell,471.95,0
2021-08-25 00:14:54.011773,BNBUSDT,Buy,472.17,0
2021-08-25 00:15:05.431263,BNBUSDT,Sell,472.01,0
2021-08-25 00:15:32.453579,BNBUSDT,Buy,471.69,0
2021-08-25 00:15:41.361549,BNBUSDT,Sell,471.65,0
2021-08-25 00:15:44.249671,BNBUSDT,Buy,471.92,0
2021-08-25 00:15:50.194879,BNBUSDT,Sell,471.51,0
2021-08-25 00:15:54.641466,BNBUSDT,Buy,471.81,0
2021-08-25 00:16:01.007865,BNBUSDT,Sell,471.36,0
2021-08-25 00:16:05.636883,BNBUSDT,Buy,471.51,0
2021-08-25 00:16:35.597441,BNBUSDT,Sell,471.22,0
2021-08-25 00:16:38.989666,BNBUSDT,Buy,471.49,0
2021-08-25 00:17:30.126206,BNBUSDT,Sell,472.08,0
2021-08-25 00:17:47.651667,BNBUSDT,Buy,472.42,0
2021-08-25 00:18:17.065018,BNBUSDT,Sell,473.43,0
2021-08-25 00:18:45.671755,BNBUSDT,Buy,473.55,0
2021-08-25 00:19:00.658129,BNBUSDT,Sell,473.51,0
2021-08-25 00:19:03.563108,BNBUSDT,Buy,473.88,0
2021-08-25 00:19:11.040774,BNBUSDT,Sell,473.99,0
2021-08-25 00:19:34.371317,BNBUSDT,Buy,474.33,0
2021-08-25 00:19:45.468918,BNBUSDT,Sell,474.1,0
2021-08-25 00:19:49.933175,BNBUSDT,Buy,474.19,0
2021-08-25 00:20:01.907172,BNBUSDT,Sell,474.07,0
2021-08-25 00:20:21.852577,BNBUSDT,Buy,473.8,0
2021-08-25 00:21:02.818473,BNBUSDT,Sell,473.82,0
2021-08-25 00:21:08.707627,BNBUSDT,Buy,474.05,0
2021-08-25 00:21:17.059626,BNBUSDT,Sell,473.75,0
2021-08-25 00:21:22.711515,BNBUSDT,Buy,473.89,0
2021-08-25 00:21:32.481259,BNBUSDT,Sell,473.58,0
2021-08-25 00:21:51.713920,BNBUSDT,Buy,473.42,0
2021-08-25 00:22:00.193270,BNBUSDT,Sell,473.35,0
2021-08-25 00:22:08.792767,BNBUSDT,Buy,473.56,0
2021-08-25 00:22:18.580022,BNBUSDT,Sell,473.61,0
2021-08-25 00:22:24.443488,BNBUSDT,Buy,473.85,0
2021-08-25 00:22:32.992424,BNBUSDT,Sell,473.73,0
2021-08-25 00:22:59.312963,BNBUSDT,Buy,473.6,0
2021-08-25 00:23:02.140523,BNBUSDT,Sell,473.3,0
2021-08-25 00:23:10.861010,BNBUSDT,Buy,473.69,0
2021-08-25 00:23:18.508147,BNBUSDT,Sell,473.0,0
2021-08-25 00:23:24.874002,BNBUSDT,Buy,473.39,0
2021-08-25 00:23:36.487653,BNBUSDT,Sell,473.44,0
2021-08-25 00:23:49.988967,BNBUSDT,Buy,473.26,0
2021-08-25 00:23:59.867440,BNBUSDT,Sell,472.92,0
2021-08-25 00:24:04.063181,BNBUSDT,Buy,473.09,0
2021-08-25 00:24:08.246386,BNBUSDT,Sell,472.88,0
2021-08-25 00:24:45.777094,BNBUSDT,Buy,472.4,0
2021-08-25 00:25:07.320731,BNBUSDT,Sell,472.48,0
2021-08-25 00:25:23.596863,BNBUSDT,Buy,472.69,0
2021-08-25 00:25:50.609683,BNBUSDT,Sell,472.58,0
2021-08-25 00:25:57.816744,BNBUSDT,Buy,472.91,0
2021-08-25 00:26:20.096866,BNBUSDT,Sell,472.24,0
2021-08-25 00:26:22.858402,BNBUSDT,Buy,472.55,0
2021-08-25 00:26:51.478205,BNBUSDT,Sell,472.75,0
2021-08-25 00:27:20.949148,BNBUSDT,Buy,472.88,0
2021-08-25 00:27:36.654210,BNBUSDT,Sell,473.12,0
2021-08-25 00:28:05.836650,BNBUSDT,Buy,473.09,0
2021-08-25 00:29:12.434380,BNBUSDT,Sell,473.13,0
2021-08-25 00:29:33.976843,BNBUSDT,Buy,473.26,0
2021-08-25 00:29:41.252947,BNBUSDT,Sell,473.11,0
2021-08-25 00:29:54.936035,BNBUSDT,Buy,473.42,0
2021-08-25 00:30:03.216516,BNBUSDT,Sell,473.21,0
